"node_id","id","name","forte","bit","bit_reverse","pitch_set","interval_cycle","interval_vector","orientation","chirality","role","fine_role","identity_category","identity_type","tier","tier_number","office","office_index","has_governor_seat","office_authority","anchor_mechanism","assignment_status","resolution_class","universal_classification","governing_parent_count","construction_parent_count","seat_contact_count","identity_evidence_contact_count","identity_evidence_office_counts_json","identity_evidence_tier_counts_json","relational_office","plurality_contact_office","contact_count","contact_office_counts_json","contact_tier_counts_json","office_basis","registered_before_completion","added_by_completion"
"scale:3661","3661","Melodic ♯4𝄪5♯6","7-16","b101100100111","b111001001101","{0,2,3,6,9,10,11}","2-1-3-3-1-1-1","4,3,5,4,3,2","7-16 orientation A","chiral","satellite","satellite_D4","SATELLITE","direct_satellite","D4","4","Jupiter","4",true,"inherited_unique_parent",,"inherited","D4_direct_satellite","d4_satellite","1","0","0",,,,,,,,,"direct eligible relation to 7-Z17 D4 anchor 1831; earlier precedence preserved",true,false
"scale:3667","3667","Lydian ♭25♯6","7-Z12","b110010100111","b111001010011","{0,1,4,6,9,10,11}","1-3-2-3-1-1-1","4,4,4,3,4,2","7-Z12 single orientation","achiral","anchor","anchor_D5","D","same_office_convergence_anchor","D5","5","Venus","5",true,"declared_contact_signature","satellite_mediated_same_office_convergence","validated","validated_D5_anchor","d5_anchor","0","0","2","2","{""Venus"":2}","{""A2"":2}",,,,,,"7-Z12 same-office convergence from two established A2 satellite contacts",true,false
"scale:3669","3669","Ionian ♯4𝄪5♯6","7-24","b101010100111","b111001010101","{0,2,4,6,9,10,11}","2-2-2-3-1-1-1","3,5,3,4,4,2","7-24 orientation A","chiral","satellite","satellite_A2","SATELLITE","direct_satellite","A2","2","Venus","5",true,"inherited_unique_parent",,"inherited","A2_direct_satellite","a2_satellite","1","0","1",,,,,,,,,"unique eligible parent at governing tier",true,false
"scale:3673","3673","Scale 3673","7-19","b100110100111","b111001011001","{0,3,4,6,9,10,11}","3-1-2-3-1-1-1","4,3,4,3,4,3","7-19 orientation A","chiral","boundary","office_junction","BOUNDARY","office_junction",,,,,false,"relational_evidence_only",,"unassigned","validated_multi_office_junction","office_junction","0","0","0",,,,,"Mercury","4","{""Mercury"":3,""Venus"":1}","{""A0"":2,""A2"":1,""D2"":1}","Established satellite contacts form a stable multi-office vector; no deterministic tie-resolution operator is declared.",true,false
"scale:3683","3683","Phrygian +♯35","7-6","b110001100111","b111001100011","{0,1,5,6,9,10,11}","1-4-1-3-1-1-1","5,3,3,4,4,2","7-6 orientation B","chiral","satellite","satellite_D5","SATELLITE","direct_satellite","D5","5","Venus","5",true,"inherited_unique_parent",,"inherited","D5_direct_satellite","d5_satellite","1","0","0",,,,,,,,,"direct eligible relation to 7-Z12 D5 anchor 3667; earlier precedence preserved",true,false
"scale:3685","3685","7-Z18 rooted state 3685","7-Z18","b101001100111","b111001100101","{0,2,5,6,9,10,11}","2-3-1-3-1-1-1","4,3,4,4,4,2","7-Z18 orientation A","chiral","boundary","oriented_convergence","BOUNDARY","oriented_convergence",,,,,false,"relational_evidence_only",,"unassigned","validated_oriented_convergence_office_withheld","oriented_convergence","0","0","0",,,,"Venus",,"3","{""Venus"":3}","{""A2"":2,""D5"":1}","At least two independent established satellite contacts agree on one relational office; chirality prevents anchor promotion and categorical office remains withheld.",false,true
"scale:3689","3689","Scale 3689","7-19","b100101100111","b111001101001","{0,3,5,6,9,10,11}","3-2-1-3-1-1-1","4,3,4,3,4,3","7-19 orientation B","chiral","boundary","office_junction","BOUNDARY","office_junction",,,,,false,"relational_evidence_only",,"unassigned","validated_multi_office_junction","office_junction","0","0","0",,,,,"Mars","4","{""Sun"":1,""Mars"":3}","{""A0"":2,""A2"":1,""D2"":1}","Established satellite contacts form a stable multi-office vector; no deterministic tie-resolution operator is declared.",true,false
"scale:3697","3697","Scale 3697","7-7","b100011100111","b111001110001","{0,4,5,6,9,10,11}","4-1-1-3-1-1-1","5,3,2,3,5,3","7-7 orientation B","chiral","satellite","satellite_D2","SATELLITE","direct_satellite","D2","2","Mars","2",true,"inherited_unique_parent",,"inherited","D2_direct_satellite","d2_satellite","1","0","0",,,,,,,,,"direct eligible relation to 7-15 D2 anchor 3441; earlier precedence preserved",true,false
"scale:3719","3719","Phrygian +𝄫3𝄪45","7-2","b111000010111","b111010000111","{0,1,2,7,9,10,11}","1-1-5-2-1-1-1","5,5,4,3,3,1","7-2 orientation B","chiral","satellite","satellite_D6","SATELLITE","direct_satellite","D6","6","Venus","5",true,"inherited_unique_parent",,"inherited","D6_direct_satellite","d6_satellite","1","0","1",,,,,,,,,"direct eligible relation to 7-8 D6 anchor 3723; earlier precedence preserved",true,false
"scale:3723","3723","Phrygian +45","7-8","b110100010111","b111010001011","{0,1,3,7,9,10,11}","1-2-4-2-1-1-1","4,5,4,4,2,2","7-8 single orientation","achiral","anchor","anchor_D6","D","same_office_convergence_anchor","D6","6","Venus","5",true,"declared_contact_signature","satellite_mediated_same_office_convergence","validated","validated_D6_anchor","d6_anchor","0","0","4","4","{""Venus"":4}","{""D3"":2,""D5"":2}",,,,,,"7-8 same-office convergence from two established D3 and two established D5 satellite contacts",true,false
"scale:3725","3725","Eurean Mode VI","7-11","b101100010111","b111010001101","{0,2,3,7,9,10,11}","2-1-4-2-1-1-1","4,4,4,4,4,1","7-11 orientation B","chiral","satellite","satellite_D3","SATELLITE","direct_satellite","D3","3","Venus","5",true,"inherited_unique_parent",,"inherited","D3_direct_satellite","d3_satellite","1","0","1",,,,,,,,,"direct eligible relation to 7-Z37 D3 anchor 3469; earlier precedence preserved",true,false
"scale:3731","3731","Aeryrian","7-10","b110010010111","b111010010011","{0,1,4,7,9,10,11}","1-3-3-2-1-1-1","4,4,5,3,3,2","7-10 orientation B","chiral","satellite","satellite_D5","SATELLITE","direct_satellite","D5","5","Venus","5",true,"inherited_unique_parent",,"inherited","D5_direct_satellite","d5_satellite","1","0","1",,,,,,,,,"direct eligible relation to 7-Z12 D5 anchor 3667; earlier precedence preserved",true,false
"scale:3733","3733","Ionian 𝄪4𝄪5♯6","7-23","b101010010111","b111010010101","{0,2,4,7,9,10,11}","2-2-3-2-1-1-1","3,5,4,3,5,1","7-23 orientation A","chiral","boundary","oriented_convergence","BOUNDARY","oriented_convergence",,,,,false,"relational_evidence_only",,"unassigned","validated_oriented_convergence_office_withheld","oriented_convergence","0","0","0",,,,"Venus",,"4","{""Venus"":4}","{""A2"":2,""D3"":1,""D5"":1}","At least two independent established satellite contacts agree on one relational office; chirality prevents anchor promotion and categorical office remains withheld.",true,false
"scale:3737","3737","Scale 3737","7-Z18","b100110010111","b111010011001","{0,3,4,7,9,10,11}","3-1-3-2-1-1-1","4,3,4,4,4,2","7-Z18 orientation B","chiral","boundary","oriented_convergence","BOUNDARY","oriented_convergence",,,,,false,"relational_evidence_only",,"unassigned","validated_oriented_convergence_office_withheld","oriented_convergence","0","0","0",,,,"Sun",,"3","{""Sun"":3}","{""A2"":2,""D5"":1}","At least two independent established satellite contacts agree on one relational office; chirality prevents anchor promotion and categorical office remains withheld.",true,false
"scale:3747","3747","Superlydian Augmented ♭2𝄪4𝄪5","7-9","b110001010111","b111010100011","{0,1,5,7,9,10,11}","1-4-2-2-1-1-1","4,5,3,4,3,2","7-9 orientation B","chiral","boundary","oriented_convergence","BOUNDARY","oriented_convergence",,,,,false,"relational_evidence_only",,"unassigned","validated_oriented_convergence_office_withheld","oriented_convergence","0","0","0",,,,"Venus",,"2","{""Venus"":2}","{""D5"":2}","At least two independent established satellite contacts agree on one relational office; chirality prevents anchor promotion and categorical office remains withheld.",true,false
"scale:3749","3749","Rāga Sorati","7-23","b101001010111","b111010100101","{0,2,5,7,9,10,11}","2-3-2-2-1-1-1","3,5,4,3,5,1","7-23 orientation B","chiral","boundary","oriented_convergence","BOUNDARY","oriented_convergence",,,,,false,"relational_evidence_only",,"unassigned","validated_oriented_convergence_office_withheld","oriented_convergence","0","0","0",,,,"Sun",,"4","{""Sun"":4}","{""A2"":2,""D3"":1,""D5"":1}","At least two independent established satellite contacts agree on one relational office; chirality prevents anchor promotion and categorical office remains withheld.",true,false
"scale:3753","3753","Superaugmented ♯3𝄪4𝄪5","7-24","b100101010111","b111010101001","{0,3,5,7,9,10,11}","3-2-2-2-1-1-1","3,5,3,4,4,2","7-24 orientation B","chiral","satellite","satellite_A2","SATELLITE","direct_satellite","A2","2","Sun","0",true,"inherited_unique_parent",,"inherited","A2_direct_satellite","a2_satellite","1","0","1",,,,,,,,,"unique eligible parent at governing tier",true,false
"scale:3761","3761","Rāga Madhuri","7-14","b100011010111","b111010110001","{0,4,5,7,9,10,11}","4-1-2-2-1-1-1","4,4,3,3,5,2","7-14 orientation B","chiral","boundary","office_junction","BOUNDARY","office_junction",,,,,false,"relational_evidence_only",,"unassigned","validated_multi_office_junction","office_junction","0","0","0",,,,,"Sun","5","{""Sun"":3,""Mars"":2}","{""A2"":2,""D2"":2,""D5"":1}","Established satellite contacts form a stable multi-office vector; no deterministic tie-resolution operator is declared.",true,false
"scale:3779","3779","7-4 rooted state 3779","7-4","b110000110111","b111011000011","{0,1,6,7,9,10,11}","1-5-1-2-1-1-1","5,4,4,3,3,2","7-4 orientation B","chiral","boundary","oriented_convergence","BOUNDARY","oriented_convergence",,,,,false,"relational_evidence_only",,"unassigned","validated_oriented_convergence_office_withheld","oriented_convergence","0","0","0",,,,"Sun",,"2","{""Sun"":2}","{""D3"":1,""D6"":1}","At least two independent established satellite contacts agree on one relational office; chirality prevents anchor promotion and categorical office remains withheld.",false,true
"scale:3781","3781","Kaikian Mode VII","7-11","b101000110111","b111011000101","{0,2,6,7,9,10,11}","2-4-1-2-1-1-1","4,4,4,4,4,1","7-11 orientation A","chiral","satellite","satellite_D3","SATELLITE","direct_satellite","D3","3","Sun","0",true,"inherited_unique_parent",,"inherited","D3_direct_satellite","d3_satellite","1","0","1",,,,,,,,,"direct eligible relation to 7-Z37 D3 anchor 1891; earlier precedence preserved",true,false
"scale:3785","3785","Scale 3785","7-16","b100100110111","b111011001001","{0,3,6,7,9,10,11}","3-3-1-2-1-1-1","4,3,5,4,3,2","7-16 orientation B","chiral","satellite","satellite_D4","SATELLITE","direct_satellite","D4","4","Moon","1",true,"inherited_unique_parent",,"inherited","D4_direct_satellite","d4_satellite","1","0","0",,,,,,,,,"direct eligible relation to 7-Z17 D4 anchor 3529; earlier precedence preserved",true,false
"scale:3793","3793","Superlydian Augmented 𝄪2𝄪3𝄪4𝄪5","7-Z36","b100010110111","b111011010001","{0,4,6,7,9,10,11}","4-2-1-2-1-1-1","4,4,4,3,4,2","7-Z36 orientation B","chiral","boundary","oriented_convergence","BOUNDARY","oriented_convergence",,,,,false,"relational_evidence_only",,"unassigned","validated_oriented_convergence_office_withheld","oriented_convergence","0","0","0",,,,"Moon",,"2","{""Moon"":2}","{""D4"":2}","At least two independent established satellite contacts agree on one relational office; chirality prevents anchor promotion and categorical office remains withheld.",true,false
"scale:3809","3809","Borean Mode I","7-5","b100001110111","b111011100001","{0,5,6,7,9,10,11}","5-1-1-2-1-1-1","5,4,3,3,4,2","7-5 orientation B","chiral","boundary","peripheral_leaf","BOUNDARY","peripheral_leaf",,,,,false,"relational_evidence_only",,"unassigned","single_contact_peripheral_leaf","peripheral_leaf","0","0","0",,,,,,"1","{""Mercury"":1}","{""D4"":1}","One established D4 satellite contact supplies insufficient evidence for recursive office inheritance.",true,false
"scale:3847","3847","7-1 terminal cluster state 3847","7-1","b111000001111","b111100000111","{0,1,2,8,9,10,11}","1-1-6-1-1-1-1","6,5,4,3,2,1","7-1 single orientation","achiral","anchor","terminal_anchor_D7","D","terminal_convergence_anchor","D7","7","Venus","5",true,"terminal_same_office_convergence","orientation_paired_terminal_convergence","validated","validated_D7_terminal_anchor","terminal_anchor","0","0","2","2","{""Venus"":2}",,,,,,,"Same-office convergence from exactly two D6 / 7-2 satellites, one from each chiral orientation; no residual children.",false,true
"scale:3851","3851","Phrygian +5♯4","7-2","b110100001111","b111100001011","{0,1,3,8,9,10,11}","1-2-5-1-1-1-1","5,5,4,3,3,1","7-2 orientation A","chiral","satellite","satellite_D6","SATELLITE","direct_satellite","D6","6","Venus","5",true,"inherited_unique_parent",,"inherited","D6_direct_satellite","d6_satellite","1","0","1",,,,,,,,,"direct eligible relation to 7-8 D6 anchor 3723; earlier precedence preserved",true,false
"scale:3853","3853","7-4 rooted state 3853","7-4","b101100001111","b111100001101","{0,2,3,8,9,10,11}","2-1-5-1-1-1-1","5,4,4,3,3,2","7-4 orientation A","chiral","boundary","oriented_convergence","BOUNDARY","oriented_convergence",,,,,false,"relational_evidence_only",,"unassigned","validated_oriented_convergence_office_withheld","oriented_convergence","0","0","0",,,,"Venus",,"2","{""Venus"":2}","{""D3"":1,""D6"":1}","At least two independent established satellite contacts agree on one relational office; chirality prevents anchor promotion and categorical office remains withheld.",false,true
"scale:3859","3859","7-3 rooted state 3859","7-3","b110010001111","b111100010011","{0,1,4,8,9,10,11}","1-3-4-1-1-1-1","5,4,4,4,3,1","7-3 orientation A","chiral","boundary","oriented_convergence","BOUNDARY","oriented_convergence",,,,,false,"relational_evidence_only",,"unassigned","validated_oriented_convergence_office_withheld","oriented_convergence","0","0","0",,,,"Venus",,"2","{""Venus"":2}","{""D5"":1,""D6"":1}","At least two independent established satellite contacts agree on one relational office; chirality prevents anchor promotion and categorical office remains withheld.",false,true
"scale:3861","3861","Ionian ♯45♯6","7-9","b101010001111","b111100010101","{0,2,4,8,9,10,11}","2-2-4-1-1-1-1","4,5,3,4,3,2","7-9 orientation A","chiral","boundary","oriented_convergence","BOUNDARY","oriented_convergence",,,,,false,"relational_evidence_only",,"unassigned","validated_oriented_convergence_office_withheld","oriented_convergence","0","0","0",,,,"Sun",,"2","{""Sun"":2}","{""D5"":2}","At least two independent established satellite contacts agree on one relational office; chirality prevents anchor promotion and categorical office remains withheld.",true,false
"scale:3865","3865","Ionian ♯2♯45♯6","7-6","b100110001111","b111100011001","{0,3,4,8,9,10,11}","3-1-4-1-1-1-1","5,3,3,4,4,2","7-6 orientation A","chiral","satellite","satellite_D5","SATELLITE","direct_satellite","D5","5","Sun","0",true,"inherited_unique_parent",,"inherited","D5_direct_satellite","d5_satellite","1","0","0",,,,,,,,,"direct eligible relation to 7-Z12 D5 anchor 3881; earlier precedence preserved",true,false
"scale:3875","3875","7-3 rooted state 3875","7-3","b110001001111","b111100100011","{0,1,5,8,9,10,11}","1-4-3-1-1-1-1","5,4,4,4,3,1","7-3 orientation B","chiral","boundary","oriented_convergence","BOUNDARY","oriented_convergence",,,,,false,"relational_evidence_only",,"unassigned","validated_oriented_convergence_office_withheld","oriented_convergence","0","0","0",,,,"Sun",,"2","{""Sun"":2}","{""D5"":1,""D6"":1}","At least two independent established satellite contacts agree on one relational office; chirality prevents anchor promotion and categorical office remains withheld.",false,true
"scale:3877","3877","Ionian ♯3♯45♯6","7-10","b101001001111","b111100100101","{0,2,5,8,9,10,11}","2-3-3-1-1-1-1","4,4,5,3,3,2","7-10 orientation A","chiral","satellite","satellite_D5","SATELLITE","direct_satellite","D5","5","Sun","0",true,"inherited_unique_parent",,"inherited","D5_direct_satellite","d5_satellite","1","0","1",,,,,,,,,"direct eligible relation to 7-Z12 D5 anchor 3881; earlier precedence preserved",true,false
"scale:3881","3881","Tanarupi III","7-Z12","b100101001111","b111100101001","{0,3,5,8,9,10,11}","3-2-3-1-1-1-1","4,4,4,3,4,2","7-Z12 single orientation","achiral","anchor","anchor_D5","D","same_office_convergence_anchor","D5","5","Sun","0",true,"declared_contact_signature","satellite_mediated_same_office_convergence","validated","validated_D5_anchor","d5_anchor","0","0","2","2","{""Sun"":2}","{""A2"":2}",,,,,,"7-Z12 same-office convergence from two established A2 satellite contacts",true,false
"scale:3889","3889","Raghupriya III","7-6","b100011001111","b111100110001","{0,4,5,8,9,10,11}","4-1-3-1-1-1-1","5,3,3,4,4,2","7-6 orientation B","chiral","satellite","satellite_D5","SATELLITE","direct_satellite","D5","5","Sun","0",true,"inherited_unique_parent",,"inherited","D5_direct_satellite","d5_satellite","1","0","0",,,,,,,,,"direct eligible relation to 7-Z12 D5 anchor 3881; earlier precedence preserved",true,false
